t,r,u,y,d
122.64,0.043836,-0.37549,0.057694,0.2032
122.65,0.039488,-0.36512,0.052576,0.2032
122.65,0.035224,-0.38857,0.049257,0.2032
122.66,0.030625,-0.48949,0.049629,0.19258
122.67,0.025586,-0.47888,0.043972,0.1778
122.68,0.020119,-0.46711,0.037926,0.16745
122.69,0.014277,-0.51972,0.034615,0.1524
122.69,0.0086817,-0.49836,0.02765,0.14174
122.7,0.0028668,-0.53566,0.023467,0.127
122.71,-0.0032347,-0.56588,0.018706,0.11791
122.72,-0.0099932,-0.55642,0.011603,0.092102
122.72,-0.017033,-0.58883,0.0058924,0.065499
122.73,-0.023855,-0.57932,-0.0015426,0.040883
122.74,-0.030733,-0.60455,-0.0075013,0.016267
122.75,-0.038098,-0.61964,-0.014098,0
122.75,-0.045464,-0.63074,-0.021106,-0.0075651
122.76,-0.053241,-0.64992,-0.028041,-0.033151
122.77,-0.061689,-0.6715,-0.035622,-0.069146
122.78,-0.069442,-0.70369,-0.042107,-0.10999
122.79,-0.077435,-0.70888,-0.050156,-0.13461
122.79,-0.085856,-0.73737,-0.057241,-0.15922
122.8,-0.09439,-0.74602,-0.065516,-0.1847
122.81,-0.10372,-0.73995,-0.075322,-0.21163
122.82,-0.11225,-0.7615,-0.083169,-0.24389
122.82,-0.12088,-0.76419,-0.092085,-0.28626
122.83,-0.1298,-0.77301,-0.10052,-0.31088
122.84,-0.13899,-0.80276,-0.10848,-0.3423
122.85,-0.14878,-0.80203,-0.11846,-0.38868
122.86,-0.15781,-0.82433,-0.12657,-0.4133
122.86,-0.16702,-0.80041,-0.13724,-0.44403
122.87,-0.17602,-0.8427,-0.14475,-0.49326
122.88,-0.18532,-0.82383,-0.1551,-0.53795
122.89,-0.19483,-0.85057,-0.16342,-0.5674
122.89,-0.20513,-0.86912,-0.17302,-0.61576
122.9,-0.21443,-0.8625,-0.18298,-0.64574
122.91,-0.22373,-0.87957,-0.19155,-0.69497
122.92,-0.23304,-0.867,-0.20172,-0.7404
122.93,-0.2425,-0.88373,-0.21056,-0.7689
122.93,-0.25285,-0.88562,-0.22116,-0.81821
122.94,-0.26215,-0.90082,-0.23008,-0.84745
122.95,-0.27139,-0.90915,-0.23905,-0.89669
122.96,-0.28036,-0.91024,-0.24836,-0.94286
122.96,-0.28974,-0.912,-0.25778,-0.9704
122.97,-0.29969,-0.91218,-0.26809,-1.0253
122.98,-0.30861,-0.91392,-0.27701,-1.0746
122.99,-0.31752,-0.91644,-0.28607,-1.1207
123,-0.3264,-0.90082,-0.29589,-1.1476
123,-0.33493,-0.92701,-0.30345,-1.1969
123.01,-0.3435,-0.8966,-0.31387,-1.2455
123.02,-0.35304,-0.91264,-0.32274,-1.2763
123.03,-0.36118,-0.90383,-0.33158,-1.3255
123.03,-0.36932,-0.91175,-0.33972,-1.3747
123.04,-0.37745,-0.90729,-0.3479,-1.4232
123.05,-0.3852,-0.885,-0.3572,-1.4478
123.06,-0.39392,-0.89789,-0.36534,-1.5034
123.06,-0.40128,-0.86882,-0.37483,-1.551
123.07,-0.40865,-0.88022,-0.38149,-1.5765
123.08,-0.41601,-0.857,-0.39001,-1.6256
123.09,-0.4226,-0.85506,-0.39738,-1.6503
123.1,-0.43042,-0.83394,-0.40604,-1.7051
123.1,-0.43663,-0.83218,-0.41267,-1.7535
123.11,-0.44322,-0.809,-0.42042,-1.7782
123.12,-0.44903,-0.80803,-0.42662,-1.8274
123.13,-0.45485,-0.76564,-0.43471,-1.8527
123.13,-0.4603,-0.76937,-0.4403,-1.9005
123.14,-0.46642,-0.75192,-0.44723,-1.9306
123.15,-0.47146,-0.73642,-0.45343,-1.9799
123.16,-0.4765,-0.69639,-0.46039,-2.0052
123.17,-0.48081,-0.68944,-0.46518,-2.0298
123.17,-0.48508,-0.6749,-0.47054,-2.0768
123.18,-0.48949,-0.65356,-0.47625,-2.1075
123.19,-0.49338,-0.64355,-0.48056,-2.1322
123.2,-0.49689,-0.61468,-0.48555,-2.1568
123.2,-0.50002,-0.60317,-0.48918,-2.1814
123.21,-0.50279,-0.56026,-0.49437,-2.206
123.22,-0.50583,-0.56989,-0.4967,-2.2336
123.23,-0.5082,-0.5051,-0.50229,-2.2584
123.24,-0.51017,-0.51315,-0.50422,-2.2831
123.24,-0.51177,-0.4783,-0.50747,-2.3077
123.25,-0.51332,-0.47858,-0.50899,-2.3323
123.26,-0.51423,-0.43645,-0.51237,-2.3569
123.27,-0.5151,-0.39978,-0.51494,-2.3843
123.27,-0.51588,-0.39001,-0.51588,-2.3876
123.28,-0.516,-0.35768,-0.51765,-2.4085
123.29,-0.516,-0.33632,-0.51887,-2.4205
123.3,-0.516,-0.30618,-0.52042,-2.4384
123.31,-0.516,-0.27993,-0.52147,-2.4596
123.31,-0.51567,-0.25949,-0.52226,-2.4638
123.32,-0.51528,-0.25918,-0.52176,-2.4638
123.33,-0.51459,-0.21492,-0.52343,-2.4832
123.34,-0.51381,-0.21273,-0.52283,-2.4892
123.34,-0.51296,-0.1849,-0.52304,-2.4892
123.35,-0.51184,-0.17541,-0.52224,-2.5094
123.36,-0.51068,-0.14973,-0.52231,-2.5146
123.37,-0.50922,-0.14053,-0.52122,-2.5146
123.38,-0.50767,-0.092137,-0.52221,-2.5146
123.38,-0.50612,-0.094881,-0.52038,-2.5146
123.39,-0.50413,-0.075913,-0.5192,-2.5332
123.4,-0.50213,-0.04733,-0.51832,-2.5213
123.41,-0.49991,-0.021955,-0.51744,-2.5325
123.41,-0.49785,0.00083975,-0.51612,-2.54
123.42,-0.4954,0.031173,-0.51509,-2.54
123.43,-0.49272,0.074117,-0.51424,-2.5222
123.44,-0.49002,0.11033,-0.51315,-2.5146
123.44,-0.48704,0.15854,-0.51253,-2.5146
123.45,-0.48394,0.19765,-0.51137,-2.5146
123.46,-0.48083,0.22989,-0.50982,-2.5146
123.47,-0.47747,0.20833,-0.50493,-2.5146
123.48,-0.47396,0.12866,-0.49738,-2.5146
123.48,-0.47047,0.1598,-0.49532,-2.5146
123.49,-0.46698,0.20717,-0.49388,-2.499
123.5,-0.46326,0.18207,-0.48882,-2.4892
123.51,-0.4596,0.20012,-0.48578,-2.4751
123.51,-0.45561,0.22682,-0.48273,-2.4638
123.52,-0.45128,0.22447,-0.47808,-2.4638
123.53,-0.44725,0.23421,-0.47429,-2.4489
123.54,-0.44315,0.23278,-0.46991,-2.4243
123.55,-0.43889,0.23697,-0.46571,-2.413
123.55,-0.43409,0.25278,-0.46152,-2.413
123.56,-0.42941,0.24918,-0.45654,-2.3981
123.57,-0.42492,0.24133,-0.4515,-2.3734
123.58,-0.42027,0.25421,-0.4473,-2.3622
123.58,-0.41582,0.25412,-0.44243,-2.3496
123.59,-0.41084,0.26915,-0.43793,-2.3368
123.6,-0.40572,0.30574,-0.43456,-2.3226
123.61,-0.40107,0.33401,-0.43111,-2.298
123.62,-0.39622,0.35001,-0.42682,-2.2734
123.62,-0.39136,0.3518,-0.42176,-2.2606
123.63,-0.38654,0.34324,-0.41624,-2.2495
123.64,-0.3812,0.37701,-0.4124,-2.2235
123.65,-0.37601,0.44048,-0.41001,-2.1971
123.65,-0.37117,0.38806,-0.40217,-2.1725
123.66,-0.36613,0.35814,-0.39565,-2.1479
123.67,-0.36109,0.41168,-0.39325,-2.1336
123.68,-0.35577,0.40113,-0.38714,-2.1227
123.69,-0.35036,0.37131,-0.37998,-2.0963
123.69,-0.3455,0.35811,-0.37417,-2.0717
123.7,-0.34068,0.40792,-0.37162,-2.047
123.71,-0.33564,0.46938,-0.36948,-2.0224
123.72,-0.3305,0.43332,-0.36226,-1.9966
123.72,-0.32531,0.42672,-0.35643,-1.97
123.73,-0.32044,0.37286,-0.34864,-1.9454
123.74,-0.31563,0.4052,-0.34517,-1.9208
123.75,-0.31073,0.47202,-0.3434,-1.8962
123.75,-0.30608,0.40604,-0.33527,-1.8716
123.76,-0.30123,0.45678,-0.33277,-1.8459
123.77,-0.29618,0.37468,-0.32337,-1.8192
123.78,-0.29166,0.48433,-0.3242,-1.8034
123.79,-0.28727,0.45569,-0.31804,-1.7872
123.79,-0.28274,0.40148,-0.31074,-1.7526
123.8,-0.27831,0.4208,-0.30679,-1.7452
123.81,-0.27366,0.37239,-0.29969,-1.7183
123.82,-0.26952,0.50093,-0.30161,-1.6937
123.82,-0.26564,0.32468,-0.28858,-1.6691
123.83,-0.26177,0.38843,-0.28763,-1.6444
123.84,-0.25776,0.30915,-0.27966,-1.619
123.85,-0.25351,0.34437,-0.27717,-1.6002
123.86,-0.24975,0.3907,-0.27543,-1.5854
123.86,-0.24627,0.32593,-0.26855,-1.5494
123.87,-0.24287,0.40968,-0.2692,-1.5436
123.88,-0.23977,0.27987,-0.25919,-1.519
123.89,-0.23659,0.40482,-0.26194,-1.4938
123.89,-0.23316,0.38131,-0.25718,-1.4666
123.9,-0.23016,0.29087,-0.24957,-1.4478
123.91,-0.22744,0.30978,-0.24753,-1.4427
123.92,-0.22473,0.15634,-0.23716,-1.4181
123.93,-0.22202,0.44145,-0.24879,-1.393
123.93,-0.21944,0.27766,-0.23791,-1.3716
123.94,-0.2172,0.30396,-0.23672,-1.3665
123.95,-0.21526,0.24862,-0.23191,-1.3419
123.96,-0.21332,0.1803,-0.2266,-1.3208
123.96,-0.2114,0.31539,-0.23117,-1.3177
123.97,-0.20968,0.16758,-0.22171,-1.2954
123.98,-0.20819,0.30645,-0.22726,-1.291
123.99,-0.20703,0.095779,-0.21501,-1.27
124,-0.20587,0.23716,-0.22089,-1.2672
124,-0.20474,0.19873,-0.21796,-1.2426
124.01,-0.20396,0.12105,-0.21311,-1.2192
124.02,-0.20314,0.2124,-0.21681,-1.2192
124.03,-0.20276,0.051266,-0.20805,-1.2164
124.03,-0.20237,0.18014,-0.21432,-1.1938
124.04,-0.202,0.077609,-0.20874,-1.1925
124.05,-0.202,0.052567,-0.20768,-1.1684
124.06,-0.202,0.10729,-0.2103,-1.1684
124.07,-0.202,0.045344,-0.20697,-1.1684
124.07,-0.202,0.078932,-0.20856,-1.1684
124.08,-0.20179,0.054881,-0.20729,-1.1552
124.09,-0.2016,0.077935,-0.20832,-1.143
124.1,-0.2016,0.064368,-0.20739,-1.143
124.1,-0.20138,0.011745,-0.20453,-1.143
124.11,-0.20099,0.068402,-0.20706,-1.1297
124.12,-0.2008,0.024854,-0.20447,-1.1176
124.13,-0.20062,-0.021166,-0.20187,-1.1176
124.13,-0.2002,-0.011496,-0.20203,-1.1176
124.14,-0.19979,0.064642,-0.20543,-1.1176
124.15,-0.1994,0.032396,-0.2033,-1.1051
124.16,-0.19902,-0.026891,-0.19991,-1.0922
124.17,-0.19846,0.055138,-0.20366,-1.0922
124.17,-0.19784,-0.00039861,-0.20016,-1.0922
124.18,-0.19743,-0.031377,-0.19796,-1.0922
124.19,-0.19683,0.041243,-0.20101,-1.0922
124.2,-0.19623,0.053216,-0.20097,-1.0922
124.2,-0.19568,-0.0098955,-0.19718,-1.0922
124.21,-0.1949,-0.092936,-0.19239,-1.0828
124.22,-0.19409,-0.0035,-0.19626,-1.0668
124.23,-0.19325,0.045037,-0.19781,-1.0668
124.24,-0.19264,0.034721,-0.19648,-1.0668
124.24,-0.19195,0.024127,-0.19526,-1.0668
124.25,-0.19093,-0.025489,-0.192,-1.0668
124.26,-0.19012,0.018102,-0.19314,-1.0668
124.27,-0.18928,0.045913,-0.19358,-1.0668
124.27,-0.1885,0.059092,-0.19344,-1.0668
124.28,-0.18759,0.078868,-0.19363,-1.0581
124.29,-0.18655,-0.019035,-0.1878,-1.0414
124.3,-0.18578,0.036,-0.18966,-1.0414
124.31,-0.18486,0.03228,-0.18834,-1.0414
124.31,-0.18372,0.0199,-0.18665,-1.0414
124.32,-0.18282,0.018704,-0.18547,-1.0414
124.33,-0.18166,0.056715,-0.18633,-1.0342
124.34,-0.1806,0.08669,-0.18688,-1.016
124.34,-0.1797,-0.019106,-0.1804,-1.016
124.35,-0.17842,0.040596,-0.18223,-1.016
124.36,-0.17737,0.065078,-0.18246,-1.016
124.37,-0.1765,0.032096,-0.1797,-1.016
124.38,-0.17533,0.052555,-0.17973,-1.0103
124.38,-0.17414,0.056696,-0.1788,-0.9906
124.39,-0.17297,0.062706,-0.17777,-0.9906
124.4,-0.17209,0.020114,-0.17449,-0.9906
124.41,-0.17093,0.022865,-0.1733,-0.9906
124.41,-0.16977,0.087695,-0.17547,-0.98569
124.42,-0.16861,0.034172,-0.17173,-0.9652
124.43,-0.16742,0.057129,-0.1718,-0.9652
124.44,-0.16613,0.027538,-0.16912,-0.9652
124.45,-0.16504,0.090403,-0.17098,-0.9652
124.45,-0.1642,0.048507,-0.16768,-0.9652
124.46,-0.16304,0.006983,-0.16448,-0.96182
124.47,-0.16186,0.079625,-0.16718,-0.9398
124.48,-0.16056,0.049016,-0.16424,-0.9398
124.48,-0.1594,0.091655,-0.16513,-0.9398
124.49,-0.15829,0.09098,-0.16421,-0.93638
124.5,-0.15748,0.038396,-0.16052,-0.9144
124.51,-0.1563,0.0825,-0.1614,-0.9144
124.51,-0.15507,0.061682,-0.15933,-0.9144
124.52,-0.15424,0.087783,-0.15951,-0.9144
124.53,-0.15307,0.046425,-0.15648,-0.91172
124.54,-0.15194,0.085192,-0.1572,-0.889
124.55,-0.15115,0.095421,-0.15692,-0.889
124.55,-0.14999,-0.0031628,-0.15088,-0.889
124.56,-0.14907,0.11117,-0.1554,-0.889
124.57,-0.14794,0.033256,-0.15055,-0.88707
124.58,-0.14716,0.08333,-0.15226,-0.8636
124.58,-0.14638,0.048144,-0.14919,-0.8636
124.59,-0.14522,0.057834,-0.14881,-0.8636
124.6,-0.14434,0.063724,-0.14846,-0.8636
124.61,-0.14356,0.0044116,-0.14453,-0.8636
124.62,-0.14279,0.073254,-0.14715,-0.8632
124.62,-0.14201,0.027706,-0.14405,-0.83858
124.63,-0.14124,0.095697,-0.14667,-0.8382
124.64,-0.14036,0.080284,-0.14497,-0.8382
124.65,-0.13959,0.0080241,-0.14044,-0.8382
124.65,-0.13881,0.065207,-0.14277,-0.8382
124.66,-0.13842,0.035417,-0.14051,-0.81392
124.67,-0.13766,0.049722,-0.14077,-0.8128
124.68,-0.13724,0.029545,-0.13901,-0.8128
124.69,-0.13641,0.01319,-0.13762,-0.8128
124.69,-0.13602,0.079046,-0.14028,-0.8128
124.7,-0.13526,-0.027308,-0.13447,-0.8128
124.71,-0.13484,0.04549,-0.13758,-0.8128
124.72,-0.13445,0.024738,-0.13627,-0.79084
124.72,-0.13402,0.055259,-0.13714,-0.7874
124.73,-0.13363,0.05236,-0.13683,-0.7874
124.74,-0.13324,-0.020664,-0.13285,-0.7874
124.75,-0.1332,0.042027,-0.13552,-0.7874
124.76,-0.13287,-0.0071432,-0.13266,-0.7874
124.76,-0.13243,0.028808,-0.13421,-0.7874
124.77,-0.1324,-0.011928,-0.13224,-0.7874
124.78,-0.1324,-0.0048521,-0.13235,-0.76536
124.79,-0.13207,0.030476,-0.13407,-0.762
124.79,-0.132,-0.026675,-0.13118,-0.762
124.8,-0.132,0.0099354,-0.13288,-0.762
124.81,-0.132,0.0049564,-0.13255,-0.762
124.82,-0.132,-0.013462,-0.13174,-0.762
124.82,-0.132,0.021264,-0.13329,-0.762
124.83,-0.132,-0.031805,-0.1308,-0.762
124.84,-0.132,-0.017673,-0.13149,-0.762
124.85,-0.13233,-0.052756,-0.13004,-0.762
124.86,-0.1324,-0.012835,-0.13219,-0.762
124.86,-0.13271,-0.018122,-0.13218,-0.762
124.87,-0.1328,-0.055138,-0.13051,-0.762
124.88,-0.13309,-0.015844,-0.13258,-0.762
124.89,-0.1332,-0.073578,-0.12984,-0.762
124.89,-0.13351,-0.030275,-0.13254,-0.762
124.9,-0.1339,-0.050944,-0.1318,-0.762
124.91,-0.13429,-0.055383,-0.13206,-0.762
124.92,-0.13467,-0.04444,-0.13295,-0.762
124.93,-0.13506,-0.076444,-0.13162,-0.762
124.93,-0.13549,-0.06998,-0.13252,-0.762
124.94,-0.13589,-0.091664,-0.13205,-0.762
124.95,-0.13655,-0.10331,-0.13188,-0.762
124.96,-0.13706,-0.094447,-0.13279,-0.762
124.96,-0.13745,-0.11006,-0.1327,-0.762
124.97,-0.13815,-0.096111,-0.13404,-0.762
124.98,-0.13868,-0.14337,-0.13231,-0.762
124.99,-0.13933,-0.1456,-0.13278,-0.762
125,-0.1401,-0.14683,-0.13335,-0.762
125,-0.14064,-0.16695,-0.1332,-0.762
125.01,-0.14132,-0.15362,-0.13475,-0.762
125.02,-0.14213,-0.18827,-0.13375,-0.762
125.03,-0.1429,-0.18616,-0.13456,-0.762
125.03,-0.14368,-0.19976,-0.13464,-0.762
125.04,-0.14445,-0.21502,-0.13468,-0.762
125.05,-0.14523,-0.21791,-0.13542,-0.762
125.06,-0.14606,-0.24501,-0.13491,-0.762
125.07,-0.14688,-0.24418,-0.13584,-0.762
125.07,-0.14766,-0.25067,-0.13657,-0.762
125.08,-0.14843,-0.26508,-0.13683,-0.762
125.09,-0.14921,-0.26651,-0.13761,-0.762
125.1,-0.15025,-0.24627,-0.13975,-0.762
125.1,-0.15126,-0.19985,-0.14303,-0.762
125.11,-0.15203,-0.20395,-0.14375,-0.762
125.12,-0.15301,-0.21478,-0.14422,-0.77495
125.13,-0.15398,-0.20352,-0.14577,-0.7874
125.14,-0.15481,-0.20914,-0.1466,-0.7874
125.14,-0.15585,-0.19494,-0.14832,-0.7874
125.15,-0.15681,-0.19794,-0.14919,-0.7874
125.16,-0.15778,-0.19298,-0.15053,-0.7874
125.17,-0.15876,-0.17914,-0.15222,-0.79882
125.17,-0.1597,-0.18269,-0.15301,-0.8128
125.18,-0.16075,-0.17099,-0.15458,-0.8128
125.19,-0.16159,-0.17552,-0.15538,-0.8128
125.2,-0.16254,-0.17455,-0.15636,-0.8128
125.2,-0.16354,-0.17652,-0.15714,-0.8128
125.21,-0.16447,-0.16832,-0.15869,-0.82269
125.22,-0.16553,-0.16025,-0.16024,-0.8382
125.23,-0.16654,-0.18315,-0.16,-0.8382
125.24,-0.16754,-0.1795,-0.16118,-0.8382
125.24,-0.16831,-0.17038,-0.16264,-0.8382
125.25,-0.16923,-0.18032,-0.16312,-0.8382
125.26,-0.1703,-0.17087,-0.1647,-0.84776
125.27,-0.17131,-0.17493,-0.16537,-0.8636
125.27,-0.17231,-0.17515,-0.16639,-0.8636
125.28,-0.17309,-0.17457,-0.16731,-0.8636
125.29,-0.17386,-0.17978,-0.16786,-0.8636
125.3,-0.17476,-0.1598,-0.16976,-0.87122
125.31,-0.17585,-0.1727,-0.17018,-0.889
125.31,-0.17669,-0.15335,-0.17225,-0.889
125.32,-0.17747,-0.16401,-0.17253,-0.889
125.33,-0.17824,-0.1566,-0.17372,-0.889
125.34,-0.17902,-0.16341,-0.174,-0.89587
125.34,-0.17982,-0.16731,-0.17477,-0.9144
125.35,-0.18067,-0.14568,-0.1768,-0.9144
125.36,-0.18144,-0.15567,-0.17716,-0.9144
125.37,-0.18222,-0.148,-0.17822,-0.9144
125.38,-0.1829,-0.1509,-0.1788,-0.9144
125.38,-0.18339,-0.15471,-0.17928,-0.9144
125.39,-0.18424,-0.14379,-0.18068,-0.92214
125.4,-0.18491,-0.15098,-0.18084,-0.9398
125.41,-0.18539,-0.13476,-0.18219,-0.9398
125.41,-0.18608,-0.13803,-0.18272,-0.9398
125.42,-0.18654,-0.14322,-0.18298,-0.9398
125.43,-0.18727,-0.11016,-0.18519,-0.9398
125.44,-0.1877,-0.15325,-0.18379,-0.9398
125.45,-0.18809,-0.12897,-0.18526,-0.94523
125.45,-0.18847,-0.15433,-0.18451,-0.9652
125.46,-0.18892,-0.11985,-0.18686,-0.9652
125.47,-0.1896,-0.1219,-0.18709,-0.9652
125.48,-0.18969,-0.13333,-0.18683,-0.9652
125.48,-0.19007,-0.11434,-0.18825,-0.9652
125.49,-0.19046,-0.13309,-0.18785,-0.9652
125.5,-0.19085,-0.10821,-0.18915,-0.9652
125.51,-0.1912,-0.12358,-0.18884,-0.9652
125.51,-0.19127,-0.1187,-0.18927,-0.96992
125.52,-0.1916,-0.1161,-0.18948,-0.9906
125.53,-0.1916,-0.12928,-0.189,-0.9906
125.54,-0.19164,-0.10384,-0.19036,-0.9906
125.55,-0.192,-0.11225,-0.19,-0.9906
125.55,-0.192,-0.11492,-0.19006,-0.9906
125.56,-0.192,-0.090019,-0.1914,-0.9906
125.57,-0.192,-0.11193,-0.1903,-0.9906
125.58,-0.192,-0.058092,-0.193,-0.9906
125.58,-0.192,-0.09826,-0.19117,-0.9906
125.59,-0.19223,-0.09006,-0.19172,-0.9906
125.6,-0.1924,-0.10164,-0.19121,-0.9906
125.61,-0.19263,-0.10034,-0.19153,-0.9906
125.62,-0.19301,-0.10043,-0.19176,-0.9906
125.62,-0.1934,-0.10897,-0.1918,-1.0034
125.63,-0.19379,-0.10405,-0.19259,-1.016
125.64,-0.1942,-0.10502,-0.193,-1.016
125.65,-0.19483,-0.097349,-0.19406,-1.016
125.65,-0.1956,-0.10719,-0.19419,-1.016
125.66,-0.19638,-0.11883,-0.19436,-1.016
125.67,-0.19715,-0.10756,-0.19573,-1.016
125.68,-0.19798,-0.11426,-0.1964,-1.016
125.69,-0.19901,-0.12293,-0.19701,-1.016
125.69,-0.19998,-0.12562,-0.19779,-1.016
125.7,-0.20093,-0.13534,-0.19836,-1.016
125.71,-0.2021,-0.13824,-0.1993,-1.016
125.72,-0.20333,-0.14833,-0.20018,-1.0271
125.72,-0.20457,-0.14754,-0.20155,-1.0414
125.73,-0.20591,-0.15287,-0.20244,-1.0414
125.74,-0.2073,-0.15671,-0.2035,-1.0414
125.75,-0.20862,-0.1437,-0.2056,-1.0414
125.76,-0.21017,-0.16081,-0.20631,-1.0414
125.76,-0.21179,-0.1646,-0.20775,-1.0414
125.77,-0.21347,-0.18601,-0.2085,-1.052
125.78,-0.21502,-0.18179,-0.21028,-1.0668
125.79,-0.21657,-0.17894,-0.21186,-1.0668
125.79,-0.21812,-0.19853,-0.21264,-1.0668
125.8,-0.21987,-0.19106,-0.21493,-1.0753
125.81,-0.22198,-0.20545,-0.21613,-1.0922
125.82,-0.22377,-0.20086,-0.21831,-1.0922
125.83,-0.22545,-0.20124,-0.22012,-1.0922
125.83,-0.22739,-0.20941,-0.22179,-1.0922
125.84,-0.2294,-0.21133,-0.22356,-1.0999
125.85,-0.23152,-0.22115,-0.22512,-1.1176
125.86,-0.23346,-0.22172,-0.22719,-1.1176
125.86,-0.23539,-0.22599,-0.22892,-1.1251
125.87,-0.23744,-0.23976,-0.23037,-1.143
125.88,-0.23967,-0.21612,-0.23369,-1.143
125.89,-0.24167,-0.23942,-0.23493,-1.1489
125.89,-0.24392,-0.21785,-0.23812,-1.1684
125.9,-0.24614,-0.24555,-0.23883,-1.1684
125.91,-0.24817,-0.24947,-0.24095,-1.1744
125.92,-0.25041,-0.23003,-0.24408,-1.1938
125.93,-0.25248,-0.2544,-0.2452,-1.1938
125.93,-0.25494,-0.23635,-0.24851,-1.2006
125.94,-0.25697,-0.25542,-0.24956,-1.2192
125.95,-0.25921,-0.24628,-0.25233,-1.2192
125.96,-0.26122,-0.25677,-0.25395,-1.2237
125.96,-0.2636,-0.26067,-0.2562,-1.2446
125.97,-0.26608,-0.2426,-0.25958,-1.2446
125.98,-0.2681,-0.25337,-0.2613,-1.2499
125.99,-0.27036,-0.25011,-0.26363,-1.27
126,-0.27235,-0.24939,-0.26572,-1.2737
126,-0.27463,-0.26655,-0.26682,-1.2954
126.01,-0.2766,-0.25211,-0.27,-1.2954
126.02,-0.27883,-0.28083,-0.27086,-1.3
126.03,-0.2811,-0.24302,-0.27492,-1.3208
126.03,-0.28304,-0.26506,-0.27588,-1.3238
126.04,-0.28497,-0.258,-0.27817,-1.3462
126.05,-0.28693,-0.25871,-0.2801,-1.3462
126.06,-0.2891,-0.26419,-0.28214,-1.35
126.07,-0.29104,-0.2419,-0.2852,-1.3716
126.07,-0.29298,-0.27419,-0.28559,-1.3716
126.08,-0.29492,-0.23754,-0.28958,-1.3731
126.09,-0.29685,-0.27835,-0.28929,-1.397
126.1,-0.29864,-0.25727,-0.29229,-1.4001
126.1,-0.30054,-0.25299,-0.29451,-1.4224
126.11,-0.30212,-0.26193,-0.29577,-1.4224
126.12,-0.30405,-0.24509,-0.29845,-1.4231
126.13,-0.3056,-0.24799,-0.3,-1.4477
126.14,-0.30715,-0.24897,-0.30155,-1.4478
126.14,-0.3089,-0.21883,-0.3048,-1.4493
126.15,-0.31044,-0.24655,-0.30486,-1.4732
126.16,-0.3116,-0.23201,-0.3068,-1.4732
126.17,-0.31315,-0.24168,-0.30796,-1.4732
126.17,-0.31433,-0.21294,-0.31063,-1.497
126.18,-0.31604,-0.23175,-0.31125,-1.4986
126.19,-0.3172,-0.22399,-0.3128,-1.4986
126.2,-0.31836,-0.20751,-0.31474,-1.5232
126.2,-0.31915,-0.22296,-0.31518,-1.524
126.21,-0.32029,-0.18586,-0.31811,-1.524
126.22,-0.3216,-0.20492,-0.31841,-1.5241
126.23,-0.32238,-0.171,-0.32073,-1.5487
126.24,-0.32315,-0.19634,-0.32042,-1.5494
126.24,-0.32393,-0.18981,-0.32149,-1.5494
126.25,-0.3247,-0.18636,-0.3223,-1.5494
126.26,-0.32514,-0.18176,-0.32342,-1.5709
126.27,-0.32595,-0.17633,-0.32435,-1.5748
126.27,-0.32636,-0.15869,-0.32586,-1.5748
126.28,-0.32675,-0.15436,-0.32635,-1.5748
126.29,-0.32714,-0.1557,-0.32674,-1.5964
126.3,-0.32753,-0.14945,-0.32713,-1.6002
126.31,-0.3276,-0.13629,-0.32828,-1.6002
126.31,-0.32795,-0.13412,-0.3284,-1.6002
126.32,-0.328,-0.12719,-0.32874,-1.6002
126.33,-0.328,-0.11403,-0.32941,-1.6002
126.34,-0.328,-0.14085,-0.32818,-1.6002
126.34,-0.328,-0.1113,-0.3296,-1.6077
126.35,-0.328,-0.11165,-0.3296,-1.6256
126.36,-0.328,-0.10971,-0.3296,-1.6256
126.37,-0.328,-0.11253,-0.32937,-1.6256
126.38,-0.328,-0.11664,-0.32932,-1.6256
126.38,-0.328,-0.095239,-0.33049,-1.6256
126.39,-0.328,-0.099007,-0.33012,-1.6256
126.4,-0.328,-0.082434,-0.33085,-1.6256
126.41,-0.328,-0.097477,-0.33,-1.6256
126.41,-0.328,-0.095769,-0.33009,-1.6256
126.42,-0.328,-0.0952,-0.33032,-1.6256
126.43,-0.328,-0.092716,-0.33023,-1.6256
126.44,-0.328,-0.079526,-0.33109,-1.6256
126.45,-0.328,-0.081697,-0.3308,-1.6256
126.45,-0.328,-0.077756,-0.33112,-1.6256
126.46,-0.328,-0.059822,-0.33199,-1.6256
126.47,-0.32771,-0.070807,-0.3312,-1.6256
126.48,-0.32701,-0.04725,-0.33149,-1.6442
126.48,-0.32596,-0.042515,-0.33048,-1.651
126.49,-0.32426,-0.0090483,-0.33054,-1.651
126.5,-0.32232,0.0099238,-0.32952,-1.651
126.51,-0.31989,0.054338,-0.32929,-1.6355
126.52,-0.31668,0.09922,-0.32828,-1.6424
126.52,-0.31317,0.1592,-0.32787,-1.651
126.53,-0.30943,0.22128,-0.32697,-1.6347
126.54,-0.30531,0.2573,-0.32444,-1.6256
126.55,-0.30081,0.27455,-0.32064,-1.6256
126.55,-0.29553,0.17624,-0.31025,-1.6256
126.56,-0.28999,0.19168,-0.30546,-1.6256
126.57,-0.28407,0.29535,-0.30462,-1.61
126.58,-0.27787,0.29088,-0.29794,-1.6002
126.58,-0.27123,0.30249,-0.29183,-1.5862
126.59,-0.26371,0.34117,-0.28611,-1.5597
126.6,-0.25613,0.34585,-0.27828,-1.5494
126.61,-0.24829,0.38731,-0.2724,-1.5346
